时间(s),实际响应温度(℃),真实仿真温度(℃),阀门开度(%),误差(℃),Kp,Ti/10,Td*2
4.783000000000000000e+03,3.994904775473534073e+02,4.045756073381126612e+02,3.403382324454842234e+01,5.095224526465926829e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.784000000000000000e+03,4.003611272852041907e+02,4.043838063960462819e+02,4.093972428344280701e+01,-3.611272852041906845e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.785000000000000000e+03,4.003179798230229949e+02,4.046765137747867698e+02,3.350474921315902321e+01,-3.179798230229948786e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.786000000000000000e+03,3.999647416848853823e+02,4.046247004403721235e+02,3.429501741782602409e+01,3.525831511461774426e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.787000000000000000e+03,4.002407017944813106e+02,4.043343904737326397e+02,3.739726367019691367e+01,-2.407017944813105714e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.788000000000000000e+03,4.005745753926512975e+02,4.043773123963175635e+02,3.505141298478859113e+01,-5.745753926512975340e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.789000000000000000e+03,3.993637648736957431e+02,4.045975988191755164e+02,3.250633682497407051e+01,6.362351263042569371e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.790000000000000000e+03,3.999989859355179078e+02,4.044557724476511567e+02,4.261814379571739408e+01,1.014064482092180697e-03,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.791000000000000000e+03,4.002436512143648883e+02,4.048997549566910834e+02,3.673505847665783364e+01,-2.436512143648883466e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.792000000000000000e+03,4.006762984892159807e+02,4.042972827343173776e+02,3.477918708873770726e+01,-6.762984892159806805e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.793000000000000000e+03,4.000659310574030769e+02,4.048464166079481288e+02,3.150833089426997091e+01,-6.593105740307692031e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.794000000000000000e+03,3.996977935514359501e+02,4.042780759417142917e+02,3.691685204174781632e+01,3.022064485640498788e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.795000000000000000e+03,4.001230802958746722e+02,4.045444191947703416e+02,3.969328449920246982e+01,-1.230802958746721743e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.796000000000000000e+03,3.999211233833391930e+02,4.048690064664289707e+02,3.583194926776021560e+01,7.887661666080703071e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.797000000000000000e+03,3.995281145400528544e+02,4.047485885791638225e+02,3.751558520047974099e+01,4.718854599471455913e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.798000000000000000e+03,4.003680024612684178e+02,4.043433384131828916e+02,4.054748843428777150e+01,-3.680024612684178464e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.799000000000000000e+03,4.005662827696068575e+02,4.048180039799208316e+02,3.337316514809417356e+01,-5.662827696068575278e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.800000000000000000e+03,3.996928243542622567e+02,4.046656924195763736e+02,3.220211697516565152e+01,3.071756457377432525e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.801000000000000000e+03,4.000779486573952113e+02,4.048291762879791236e+02,3.967861506080516421e+01,-7.794865739521128489e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.802000000000000000e+03,3.998902087317131304e+02,4.044802800931941533e+02,3.614404989598256179e+01,1.097912682868695811e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.803000000000000000e+03,4.000189062429258797e+02,4.048106869910217256e+02,3.768270007610876604e+01,-1.890624292587972377e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.804000000000000000e+03,3.995259149287011269e+02,4.044255284774902179e+02,3.650740460450455771e+01,4.740850712988731175e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.805000000000000000e+03,3.997790256992814193e+02,4.042796518454894681e+02,4.048934541119825781e+01,2.209743007185807073e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.806000000000000000e+03,3.997153985709563813e+02,4.043056908838560730e+02,3.805312912012500703e+01,2.846014290436187366e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.807000000000000000e+03,3.999214472608568371e+02,4.041895909140019967e+02,3.851579737642349244e+01,7.855273914316285300e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.808000000000000000e+03,4.000399496969929487e+02,4.041314880143315804e+02,3.677948105233455323e+01,-3.994969699294870225e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.809000000000000000e+03,3.994210965802623150e+02,4.042118189753913953e+02,3.595376432061308947e+01,5.789034197376849988e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.810000000000000000e+03,3.999425739398693622e+02,4.047956288198519132e+02,4.112632443277011163e+01,5.742606013063777937e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.811000000000000000e+03,3.995041477890628698e+02,4.043260998122123056e+02,3.654917657881735238e+01,4.958522109371301667e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.812000000000000000e+03,3.998913941974906834e+02,4.046826662454742518e+02,4.026866104979842476e+01,1.086058025093166179e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.813000000000000000e+03,4.007174843364273329e+02,4.047390043012413798e+02,3.692483978257894250e+01,-7.174843364273328916e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.814000000000000000e+03,4.001065689961078533e+02,4.046202803241881156e+02,3.045795808324676202e+01,-1.065689961078533088e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.815000000000000000e+03,3.998087355314675051e+02,4.043043574122308996e+02,3.619098324599803362e+01,1.912644685324949023e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.816000000000000000e+03,3.997881623968694953e+02,4.046573309680939019e+02,3.862333471947788155e+01,2.118376031305047036e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.817000000000000000e+03,4.005284219854650587e+02,4.041688766516653573e+02,3.856262244554956453e+01,-5.284219854650586967e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.818000000000000000e+03,4.004377507476295364e+02,4.043465936874374052e+02,3.243666971308261537e+01,-4.377507476295363631e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.819000000000000000e+03,4.005431793809562464e+02,4.045829434792545953e+02,3.367048320355510782e+01,-5.431793809562464048e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.820000000000000000e+03,4.003001555008452783e+02,4.046712226070860083e+02,3.307686318226499367e+01,-3.001555008452783113e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.821000000000000000e+03,3.997767407100218406e+02,4.042228310168023881e+02,3.527988856252422778e+01,2.232592899781593587e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.822000000000000000e+03,3.997852435127589956e+02,4.039020376077625087e+02,3.944161819574754446e+01,2.147564872410043790e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.823000000000000000e+03,4.000523710831244557e+02,4.044095138610906588e+02,3.889154302157423615e+01,-5.237108312445570846e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.824000000000000000e+03,4.001953209748846234e+02,4.044632819381183708e+02,3.642079325609196161e+01,-1.953209748846234106e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.825000000000000000e+03,3.997321500387567426e+02,4.045161097969351545e+02,3.527581372946875149e+01,2.678499612432574395e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.826000000000000000e+03,3.992659778371776724e+02,4.040005117328548749e+02,3.912402924812454330e+01,7.340221628223275729e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.827000000000000000e+03,3.998494177163145764e+02,4.049866047497851582e+02,4.256919540913394684e+01,1.505822836854235902e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.828000000000000000e+03,3.995294731997364011e+02,4.045871657127595427e+02,3.728387813607927370e+01,4.705268002635989433e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.829000000000000000e+03,4.000518214714142005e+02,4.041077812475588189e+02,3.996095997040726644e+01,-5.182147141420045955e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.830000000000000000e+03,4.002098539011045659e+02,4.049417309050397762e+02,3.556949752771249251e+01,-2.098539011045659208e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.831000000000000000e+03,3.997514174077289795e+02,4.044655932847496160e+02,3.461867789719355670e+01,2.485825922710205305e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.832000000000000000e+03,3.998686522382850512e+02,4.043860255723776049e+02,3.866217040159011731e+01,1.313477617149487742e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.833000000000000000e+03,3.999878844991868618e+02,4.045341008469163171e+02,3.757781588847456078e+01,1.211550081313816918e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.834000000000000000e+03,4.002852939662190579e+02,4.043547042749349885e+02,3.662719847365247716e+01,-2.852939662190578929e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.835000000000000000e+03,3.996670488298551618e+02,4.045983803365094786e+02,3.434379675496599305e+01,3.329511701448382155e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.836000000000000000e+03,4.001004963900405187e+02,4.046714891515144927e+02,3.964417624151769104e+01,-1.004963900405186905e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.837000000000000000e+03,4.000852645887758854e+02,4.047141064132058546e+02,3.585845272782833604e+01,-8.526458877588538599e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.838000000000000000e+03,3.997947450554580655e+02,4.045819979033954610e+02,3.614601386795050075e+01,2.052549445419344920e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.839000000000000000e+03,4.000064643749892070e+02,4.046792689059703321e+02,3.858311547479458170e+01,-6.464374989207044564e-03,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.840000000000000000e+03,4.003896503396812250e+02,4.047075652897503915e+02,3.670404859651081608e+01,-3.896503396812249775e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.841000000000000000e+03,3.998573326112853010e+02,4.043295835769527571e+02,3.368103434999412116e+01,1.426673887146989728e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.842000000000000000e+03,4.003950316419540059e+02,4.047532479075523497e+02,3.832542569144074918e+01,-3.950316419540058632e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.843000000000000000e+03,4.001428572905576857e+02,4.053376138848275900e+02,3.379202635029564306e+01,-1.428572905576857011e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.844000000000000000e+03,4.001617945631686553e+02,4.041780052070753868e+02,3.612888722941892894e+01,-1.617945631686552588e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.845000000000000000e+03,3.995105537343812330e+02,4.039184039890024565e+02,3.596586390024295810e+01,4.894462656187670291e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.846000000000000000e+03,4.003445022537725890e+02,4.044449737779495990e+02,4.121015638972833983e+01,-3.445022537725890288e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.847000000000000000e+03,3.999975381105094243e+02,4.045650282557942887e+02,3.395344300471480636e+01,2.461889490575686068e-03,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.848000000000000000e+03,4.001939619253784031e+02,4.044557204896842677e+02,3.707608887030171019e+01,-1.939619253784030661e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.849000000000000000e+03,4.000465620942778173e+02,4.045489138654608041e+02,3.542414515928033580e+01,-4.656209427781732302e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.850000000000000000e+03,3.995172430435151227e+02,4.047670037277192705e+02,3.672353419881353176e+01,4.827569564848772643e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.851000000000000000e+03,4.007380496691336020e+02,4.045417399603824720e+02,4.093315245771197652e+01,-7.380496691336020376e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.852000000000000000e+03,3.997698257128449768e+02,4.042954105408625196e+02,3.063085676066863883e+01,2.301742871550231939e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.853000000000000000e+03,4.000950698687490785e+02,4.049582052951780611e+02,3.912175904092158873e+01,-9.506986874907852325e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.854000000000000000e+03,3.997209050768493626e+02,4.048354627361960638e+02,3.615957836964687289e+01,2.790949231506374417e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.855000000000000000e+03,4.002904522604507633e+02,4.044340198029948965e+02,3.920931912091415938e+01,-2.904522604507633332e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.856000000000000000e+03,4.001457838433480561e+02,4.046306336275586091e+02,3.433786442920408177e+01,-1.457838433480560525e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.857000000000000000e+03,4.006806475548385720e+02,4.043831447167746092e+02,3.578437064665916978e+01,-6.806475548385719776e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.858000000000000000e+03,4.003917378338211961e+02,4.041185629881451291e+02,3.154424025686162025e+01,-3.917378338211960909e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.859000000000000000e+03,3.999885001165247331e+02,4.051790121210455595e+02,3.435133505822054900e+01,1.149988347526686994e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.860000000000000000e+03,4.004227079012028412e+02,4.042016310869123572e+02,3.766613248177546325e+01,-4.227079012028411853e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.861000000000000000e+03,3.999318728587689407e+02,4.044206861424743238e+02,3.386900226782983481e+01,6.812714123105934050e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.862000000000000000e+03,3.999671457572426334e+02,4.044802687288751031e+02,3.796803238155395377e+01,3.285424275736659183e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.863000000000000000e+03,3.995354042528815057e+02,4.046240872456738771e+02,3.736379982448257664e+01,4.645957471184942733e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
