时间(s),实际响应温度(℃),真实仿真温度(℃),阀门开度(%),误差(℃)
1.734000000000000000e+03,3.999561212811986479e+02,4.041305266646994028e+02,3.478142772380540748e+01,4.387871880135207903e-02
1.735000000000000000e+03,3.998834761856770683e+02,4.049743298357253707e+02,3.674470938773782080e+01,1.165238143229316847e-01
1.736000000000000000e+03,3.996188848495037860e+02,4.041361422154854495e+02,3.708699698905564190e+01,3.811151504962140280e-01
1.737000000000000000e+03,3.996414887429640430e+02,4.038991853518932089e+02,3.822556065753133225e+01,3.585112570359569872e-01
1.738000000000000000e+03,4.002414662008621917e+02,4.042320447601458113e+02,3.799455996497763266e+01,-2.414662008621917266e-01
1.739000000000000000e+03,3.996986712658556939e+02,4.042093242692425292e+02,3.531406356004099223e+01,3.013287341443060541e-01
1.740000000000000000e+03,4.002718229758196458e+02,4.035252259173914240e+02,3.794001141003840161e+01,-2.718229758196457624e-01
1.741000000000000000e+03,4.004621879135510767e+02,4.050528109407854345e+02,3.535082403773165538e+01,-4.621879135510766901e-01
1.742000000000000000e+03,4.004327718848095401e+02,4.041240664091549206e+02,3.474678507588849641e+01,-4.327718848095400972e-01
1.743000000000000000e+03,4.001715890954177439e+02,4.039715280788865925e+02,3.511241481606517567e+01,-1.715890954177439198e-01
1.744000000000000000e+03,3.997639277910703868e+02,4.047056517445872146e+02,3.638228792255111443e+01,2.360722089296132253e-01
1.745000000000000000e+03,3.996492735367997398e+02,4.046039340857593061e+02,3.810634889831928973e+01,3.507264632002602411e-01
1.746000000000000000e+03,4.003663061256813762e+02,4.043672877438518185e+02,3.836519160786107818e+01,-3.663061256813762157e-01
1.747000000000000000e+03,3.998093010305250914e+02,4.045161821780535547e+02,3.502578427346053758e+01,1.906989694749086084e-01
1.748000000000000000e+03,3.995853451589956080e+02,4.039466379833400538e+02,3.766561454118634344e+01,4.146548410043919830e-01
1.749000000000000000e+03,3.990475784377440505e+02,4.046246762116749096e+02,3.850566130123323916e+01,9.524215622559495387e-01
1.750000000000000000e+03,4.004369598986495475e+02,4.043094706032899808e+02,4.065580024643767842e+01,-4.369598986495475401e-01
1.751000000000000000e+03,3.990048392136855568e+02,4.046142596735647885e+02,3.422224423015538264e+01,9.951607863144431576e-01
1.752000000000000000e+03,3.996108334398711008e+02,4.044759238741032163e+02,4.091403183436040791e+01,3.891665601288991638e-01
1.753000000000000000e+03,3.994365646613723584e+02,4.045092240078989789e+02,3.787721277874455694e+01,5.634353386276416131e-01
1.754000000000000000e+03,3.999857314342779659e+02,4.045903273170243892e+02,3.869701605841122216e+01,1.426856572203405449e-02
1.755000000000000000e+03,3.998136363744334290e+02,4.043913430161642850e+02,3.627849458118771508e+01,1.863636255665710451e-01
1.756000000000000000e+03,4.000114224500171645e+02,4.042251080681645021e+02,3.730135545307861378e+01,-1.142245001716446495e-02
1.757000000000000000e+03,4.000680883998510922e+02,4.047769231307595419e+02,3.654770915098333717e+01,-6.808839985109216286e-02
1.758000000000000000e+03,4.000568717022033525e+02,4.045550099778454296e+02,3.648023337992567150e+01,-5.687170220335246995e-02
1.759000000000000000e+03,3.999087637630096879e+02,4.036920651009024823e+02,3.668156993882237060e+01,9.123623699031213619e-02
1.760000000000000000e+03,4.004623099205684866e+02,4.041567191236699728e+02,3.742554739402909547e+01,-4.623099205684866320e-01
1.761000000000000000e+03,4.005285181357544388e+02,4.045474158004392393e+02,3.500710295382426551e+01,-5.285181357544388447e-01
1.762000000000000000e+03,3.998869989411101642e+02,4.041463312065575906e+02,3.498514351057153249e+01,1.130010588898358037e-01
1.763000000000000000e+03,4.001655251041264023e+02,4.039234607450306953e+02,3.797976018346824389e+01,-1.655251041264023115e-01
1.764000000000000000e+03,3.998806282295716983e+02,4.046379987889483800e+02,3.657145898738650658e+01,1.193717704283017156e-01
1.765000000000000000e+03,4.001366207416419343e+02,4.047451783021558640e+02,3.781683694690504183e+01,-1.366207416419342735e-01
1.766000000000000000e+03,4.001699084809491751e+02,4.047657261671589595e+02,3.655855419091407299e+01,-1.699084809491751002e-01
1.767000000000000000e+03,4.000522510636848210e+02,4.045311218271234566e+02,3.644235562773716453e+01,-5.225106368482101971e-02
1.768000000000000000e+03,4.000471335475707519e+02,4.043152625929578790e+02,3.698541565000289211e+01,-4.713354757075194357e-02
1.769000000000000000e+03,4.001824642072065217e+02,4.045042464820942882e+02,3.696454322286101046e+01,-1.824642072065216780e-01
1.770000000000000000e+03,3.995788387343362160e+02,4.047787495585136526e+02,3.633945454125487373e+01,4.211612656637839791e-01
1.771000000000000000e+03,4.001507832152602759e+02,4.041141046757863933e+02,3.900962459225146972e+01,-1.507832152602759379e-01
1.772000000000000000e+03,3.997701613941442247e+02,4.044802457118373127e+02,3.624443034653919682e+01,2.298386058557753131e-01
1.773000000000000000e+03,4.007855151390276660e+02,4.046056244609645205e+02,3.800782241813063678e+01,-7.855151390276660095e-01
1.774000000000000000e+03,3.999217694365647162e+02,4.046484483145842432e+02,3.346386396128644947e+01,7.823056343528378420e-02
1.775000000000000000e+03,3.998872278187918710e+02,4.042721374548569884e+02,3.764628851056504288e+01,1.127721812081290409e-01
1.776000000000000000e+03,3.995768320705532233e+02,4.047638127442957625e+02,3.763774553844287851e+01,4.231679294467767249e-01
1.777000000000000000e+03,4.003446486377638394e+02,4.045216821175094992e+02,3.886659343005189982e+01,-3.446486377638393606e-01
1.778000000000000000e+03,3.998589149886574887e+02,4.044786227080286949e+02,3.528770951973594805e+01,1.410850113425112795e-01
1.779000000000000000e+03,4.004640728265966345e+02,4.042908260844193933e+02,3.763184340393897287e+01,-4.640728265966345134e-01
1.780000000000000000e+03,4.002880524339908561e+02,4.041309908911815114e+02,3.490275337009148870e+01,-2.880524339908561160e-01
1.781000000000000000e+03,4.005202963787572799e+02,4.044796925286815963e+02,3.590403085011707418e+01,-5.202963787572798537e-01
1.782000000000000000e+03,4.000994195331040260e+02,4.039514877263284802e+02,3.494954522458893820e+01,-9.941953310402595889e-02
1.783000000000000000e+03,4.003650498362438839e+02,4.043288158082888231e+02,3.692382823024291838e+01,-3.650498362438838740e-01
1.784000000000000000e+03,4.000322108108093175e+02,4.044331872873382849e+02,3.563734567595199820e+01,-3.221081080931753604e-02
1.785000000000000000e+03,4.002286074556902804e+02,4.045042140797727370e+02,3.712186111359780227e+01,-2.286074556902804034e-01
1.786000000000000000e+03,4.001142948506929997e+02,4.043069339398213060e+02,3.611242520260732647e+01,-1.142948506929997166e-01
1.787000000000000000e+03,4.002452317335640828e+02,4.042263169344847142e+02,3.659656559660906794e+01,-2.452317335640827878e-01
1.788000000000000000e+03,4.001391949403162585e+02,4.049331752953070236e+02,3.595041896651525093e+01,-1.391949403162584531e-01
1.789000000000000000e+03,3.998457430411993982e+02,4.040526080636467441e+02,3.641782080014461087e+01,1.542569588006017511e-01
1.790000000000000000e+03,4.005005037427561092e+02,4.041533069087478793e+02,3.763876127518716430e+01,-5.005037427561092045e-01
1.791000000000000000e+03,3.996122059507370636e+02,4.043039421945003369e+02,3.459572556617406036e+01,3.877940492629363689e-01
1.792000000000000000e+03,3.998847910378827351e+02,4.040763531427277258e+02,3.865857121361409554e+01,1.152089621172649458e-01
1.793000000000000000e+03,3.998797252812215106e+02,4.039357936683566663e+02,3.715341439838211102e+01,1.202747187784893868e-01
1.794000000000000000e+03,4.002455334025852380e+02,4.048219726845859441e+02,3.710237699924766019e+01,-2.455334025852380364e-01
1.795000000000000000e+03,3.995812675102758931e+02,4.044525072380249640e+02,3.545905404608256362e+01,4.187324897241069266e-01
1.796000000000000000e+03,3.996907656254512062e+02,4.042156860169229731e+02,3.850261892253979568e+01,3.092343745487937667e-01
1.797000000000000000e+03,4.001969702602205530e+02,4.047369957508184370e+02,3.779797700875461430e+01,-1.969702602205529729e-01
1.798000000000000000e+03,4.005343622979471547e+02,4.040749968471009765e+02,3.550344684268933548e+01,-5.343622979471547296e-01
1.799000000000000000e+03,3.998987244335625064e+02,4.037620780356241994e+02,3.422849099173092924e+01,1.012755664374935805e-01
1.800000000000000000e+03,4.000905324433556984e+02,4.048203001400639209e+02,3.729036646980465264e+01,-9.053244335569843315e-02
1.801000000000000000e+03,4.001268553384767301e+02,4.042800611307532108e+02,3.632774703257797455e+01,-1.268553384767301395e-01
1.802000000000000000e+03,3.997784785442419206e+02,4.041623926105141891e+02,3.617771918624281824e+01,2.215214557580793553e-01
1.803000000000000000e+03,4.001546443839264384e+02,4.039723607208852059e+02,3.771583320502854519e+01,-1.546443839264384223e-01
1.804000000000000000e+03,4.001862101848927864e+02,4.049015734615582005e+02,3.591600959856275210e+01,-1.862101848927864012e-01
1.805000000000000000e+03,3.993149910326342251e+02,4.046166345236886173e+02,3.585739070226441072e+01,6.850089673657748790e-01
1.806000000000000000e+03,4.000693856512650655e+02,4.045899063241365639e+02,3.971936111781398182e+01,-6.938565126506546221e-02
1.807000000000000000e+03,3.997745330217950368e+02,4.041375199582367941e+02,3.604746341433965995e+01,2.254669782049631976e-01
1.808000000000000000e+03,4.002852293841882556e+02,4.042837141556103120e+02,3.745867747139263315e+01,-2.852293841882556080e-01
1.809000000000000000e+03,4.001098942694716811e+02,4.043402296882703126e+02,3.517515694606021981e+01,-1.098942694716811275e-01
1.810000000000000000e+03,4.002647328291187705e+02,4.045559567706995949e+02,3.615546024813207993e+01,-2.647328291187704963e-01
1.811000000000000000e+03,3.995116076213441829e+02,4.040487118085762290e+02,3.553428500079711938e+01,4.883923786558170832e-01
1.812000000000000000e+03,3.999622788691683013e+02,4.044101216056056955e+02,3.892508503382054386e+01,3.772113083169870151e-02
1.813000000000000000e+03,3.998593367235084202e+02,4.037963246812755074e+02,3.666122678328517281e+01,1.406632764915798361e-01
1.814000000000000000e+03,3.997895705866756657e+02,4.044546517984809952e+02,3.713950300668471272e+01,2.104294133243342912e-01
1.815000000000000000e+03,3.996922213661341630e+02,4.045491197960203067e+02,3.741652002550142697e+01,3.077786338658370369e-01
1.816000000000000000e+03,3.996275482120349807e+02,4.040569906728788396e+02,3.779477121217080082e+01,3.724517879650193208e-01
1.817000000000000000e+03,3.994398537183866438e+02,4.041313424843856978e+02,3.800713268029794989e+01,5.601462816133562228e-01
1.818000000000000000e+03,3.995155568205557870e+02,4.032899862707591296e+02,3.875957536945979598e+01,4.844431794442130013e-01
1.819000000000000000e+03,4.005347790538548907e+02,4.046734336360833595e+02,3.831000210034124365e+01,-5.347790538548906625e-01
1.820000000000000000e+03,3.997354931966548293e+02,4.044745660196548442e+02,3.384428920340088354e+01,2.645068033451707379e-01
1.821000000000000000e+03,3.999345759195354049e+02,4.037011254640412972e+02,3.782562141007600331e+01,6.542408046459513571e-02
1.822000000000000000e+03,4.001890414378128185e+02,4.045064712422515640e+02,3.689677221697220943e+01,-1.890414378128184580e-01
1.823000000000000000e+03,4.006585295652298555e+02,4.042733291543688665e+02,3.585236925805143215e+01,-6.585295652298555069e-01
1.824000000000000000e+03,3.995668106888095394e+02,4.042862825723213405e+02,3.397623453963507956e+01,4.331893111904605576e-01
1.825000000000000000e+03,4.004460796734084056e+02,4.043618402372204059e+02,3.907279137625948096e+01,-4.460796734084055970e-01
1.826000000000000000e+03,3.997872544582580190e+02,4.047149871584628613e+02,3.492034853941723327e+01,2.127455417419810146e-01
1.827000000000000000e+03,4.000581050598354977e+02,4.045681014228580352e+02,3.801184121543025896e+01,-5.810505983549774101e-02
1.828000000000000000e+03,4.002465599031494889e+02,4.043705174593569609e+02,3.664740965723211730e+01,-2.465599031494889459e-01
1.829000000000000000e+03,4.001281050538074737e+02,4.040459711396165403e+02,3.583709448593562286e+01,-1.281050538074737233e-01
1.830000000000000000e+03,4.008037322148806538e+02,4.043639556841729927e+02,3.644945288229570224e+01,-8.037322148806538280e-01
1.831000000000000000e+03,4.001058036648498160e+02,4.041013667993638592e+02,3.350278352660360781e+01,-1.058036648498159593e-01
1.832000000000000000e+03,4.002379452473158494e+02,4.046847894616940380e+02,3.686402913729228459e+01,-2.379452473158494286e-01
1.833000000000000000e+03,4.000710819184320144e+02,4.045115630654389633e+02,3.613888034945374983e+01,-7.108191843201439042e-02
1.834000000000000000e+03,4.000700291928454817e+02,4.039513877458042543e+02,3.682082196526681628e+01,-7.002919284548170253e-02
1.835000000000000000e+03,4.002362399275648954e+02,4.040564749577893622e+02,3.670254003882161697e+01,-2.362399275648954244e-01
1.836000000000000000e+03,4.000852611582563441e+02,4.046159088848332885e+02,3.588813673368154866e+01,-8.526115825634406065e-02
1.837000000000000000e+03,3.996724049601622255e+02,4.046430903200813987e+02,3.656031648443615012e+01,3.275950398377744932e-01
1.838000000000000000e+03,3.997182127944708441e+02,4.042534939521265187e+02,3.828684178430199836e+01,2.817872055291559263e-01
1.839000000000000000e+03,4.001900704395118851e+02,4.048527692778363303e+02,3.783335211703487033e+01,-1.900704395118850698e-01
1.840000000000000000e+03,4.000956929431169442e+02,4.042408436006087413e+02,3.563526299481602422e+01,-9.569294311694420685e-02
1.841000000000000000e+03,4.000615914937716866e+02,4.045740033714945412e+02,3.618773844401831496e+01,-6.159149377168660067e-02
1.842000000000000000e+03,4.002411870484099268e+02,4.051920056046233753e+02,3.638115419189319510e+01,-2.411870484099267742e-01
1.843000000000000000e+03,3.998473974990947113e+02,4.042847533465828747e+02,3.560871910085476344e+01,1.526025009052887071e-01
1.844000000000000000e+03,4.001825776568318247e+02,4.045118164369433771e+02,3.741658862535459207e+01,-1.825776568318246973e-01
1.845000000000000000e+03,4.000971141616479940e+02,4.041964808912461535e+02,3.581869237263420302e+01,-9.711416164799402395e-02
1.846000000000000000e+03,4.000442010292641726e+02,4.051385711294621501e+02,3.626376136933298966e+01,-4.420102926417257549e-02
1.847000000000000000e+03,4.000779356389879808e+02,4.040896859479468048e+02,3.649583983201957693e+01,-7.793563898798083756e-02
1.848000000000000000e+03,3.998985281749754677e+02,4.039293945028517783e+02,3.631989763337443122e+01,1.014718250245323361e-01
1.849000000000000000e+03,4.001901827138886460e+02,4.042507366778046958e+02,3.709612268826553105e+01,-1.901827138886460489e-01
1.850000000000000000e+03,4.000963243919666184e+02,4.045391094218464332e+02,3.573056670268734081e+01,-9.632439196661835012e-02
1.851000000000000000e+03,3.998545015444975093e+02,4.043252889582435614e+02,3.621880175754340314e+01,1.454984555024907422e-01
1.852000000000000000e+03,3.994375039410940644e+02,4.046620825018038090e+02,3.727473620006158228e+01,5.624960589059355698e-01
1.853000000000000000e+03,3.997729889979297582e+02,4.046092809194780671e+02,3.897335120295533528e+01,2.270110020702418296e-01
1.854000000000000000e+03,3.999760562498268541e+02,4.049804720973305621e+02,3.723314582176669774e+01,2.394375017314587240e-02
1.855000000000000000e+03,4.000139401321271748e+02,4.045050004319931531e+02,3.634022563806821182e+01,-1.394013212717482020e-02
1.856000000000000000e+03,3.997796842386416643e+02,4.039225568521961236e+02,3.627764185299687938e+01,2.203157613583357488e-01
1.857000000000000000e+03,3.997695122934869119e+02,4.048025425681224760e+02,3.739009427368900873e+01,2.304877065130881419e-01
1.858000000000000000e+03,3.996631814005397700e+02,4.044911549406156155e+02,3.738498295292753681e+01,3.368185994602299616e-01
1.859000000000000000e+03,4.002034013012553260e+02,4.043528782034591131e+02,3.781903185940801393e+01,-2.034013012553259614e-01
1.860000000000000000e+03,4.001420598004626754e+02,4.042414956299817277e+02,3.540231706952658186e+01,-1.420598004626754118e-01
1.861000000000000000e+03,3.999997678880117746e+02,4.046411817025428945e+02,3.590170788499869303e+01,2.321119882253697142e-04
1.862000000000000000e+03,3.993788099176732089e+02,4.043106639836556155e+02,3.664577324424423921e+01,6.211900823267910710e-01
1.863000000000000000e+03,4.005723250785271148e+02,4.045384320987337219e+02,3.936488110681889907e+01,-5.723250785271147834e-01
1.864000000000000000e+03,4.000470834606093149e+02,4.047785707225481246e+02,3.387094810324918370e+01,-4.708346060931489774e-02
1.865000000000000000e+03,3.999254885711486622e+02,4.046986653667258906e+02,3.655960432714623920e+01,7.451142885133776872e-02
1.866000000000000000e+03,3.998799219084397123e+02,4.042090909833517571e+02,3.709043314623448140e+01,1.200780915602877030e-01
1.867000000000000000e+03,4.002251224484177214e+02,4.042393193493356307e+02,3.722899970219738464e+01,-2.251224484177214435e-01
1.868000000000000000e+03,4.004420337646442931e+02,4.048645800206464855e+02,3.566333160963500859e+01,-4.420337646442931145e-01
1.869000000000000000e+03,4.006195596864426989e+02,4.044696629050250749e+02,3.484654477642799009e+01,-6.195596864426988759e-01
1.870000000000000000e+03,4.003330205197119085e+02,4.045458126641551644e+02,3.425688242719355259e+01,-3.330205197119084914e-01
1.871000000000000000e+03,4.006720547220390358e+02,4.046250396818436457e+02,3.570057135556950811e+01,-6.720547220390358234e-01
